사진,이름,학명,영명,과명,원산지,냄새,독성,관리수준,생장속도,생육온도,습도,비료,물주기,병충해 관리 정보,기능성정보,관리요구도,분류,생육형태,정원구성,생태,잎무늬,잎색,과일색,번식방법,광요구도,배치장소,병해충
http://www.nongsaro.go.kr/cms_contents/301/16036_MF_REPR_ATTACH_01_TMB.jpg,종려방동사니,Cyperus alternifolius,Umbrella Plant,사초과,마다가스카르,거의 없음,0,경험자,0,16~20℃,40 ~ 70%,비료를 보통 요구함,0,0,"Uses: Water gardens, bogs, water peripheries, tubs, containers Soil Type: A GOOD general purpose potting soil (a soil that retains water yet drains well) will suffice. Check purchased soil to see that it is well aerated and add sand or perlite and peat moss if it seems to pack too tightly. Give the plants a chance to settle in before going back to whatever fertilization program has been successful for you. If you want to mix your own take: 1 part garden soil, 1 part coarse sand or perlite, 1 part moist peat or humus (leaf mold) and a light dusting of lime. Always use a pot with a hole. Growth Rate: Fast Growing Ease: Will grow for anybody Flower Color: Beige",보통 (약간 잘 견딤),잎보기식물,풀모양,"중층목,하층목",수경형,기타 (무늬없음 등),"녹색, 연두색",0,"파종,분주","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/16035_MF_REPR_ATTACH_01_TMB.jpg,종려죽,Rhapis humilis,"low ground rattan, slender lady palm",야자과,"한국, 일본, 중국남부",거의 없음,unknown,경험자,0,16~20℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,보통 (약간 잘 견딤),잎보기식물,관목형,"상층목,중층목",일반형,기타 (무늬없음 등),"녹색, 연두색",0,"파종,분주","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/16033_MF_REPR_ATTACH_01_TMB.jpg,죽백나무,Podocarous nagi,"nagi podocarpus, broadleaf podocarpus",나한송과,북아메리카 남쪽,약함,0,초보자,0,16~20℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,낮음 (잘 견딤),잎보기식물,직립형,"상층목,중층목",일반형,기타 (무늬없음 등),"녹색, 연두색",0,"파종,삽목","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/15834_MF_REPR_ATTACH_01_TMB.jpg,줄리아 페페로미아,Peperomia puteolata,Parallel Peperomia,후추과,중앙 아메리카,거의 없음,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,필요함,잎보기식물,풀모양,"하층목,지피식물",일반형,줄무늬,"녹색, 연두색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/12991_MF_REPR_ATTACH_01_TMB.jpg,참쇠고비(섬쇠고비),Cyrtomium caryotideum var. koreanum,Fish-tail Holly Fern,고비과,"한국특산, 제주, 거문도, 여수",거의 없음,0,초보자,0,16~20℃,70% 이상,비료를 보통 요구함,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),0,0,낮음 (잘 견딤),잎보기식물,풀모양,하층목,일반형,0,"녹색, 연두색",0,"파종,기타","낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 (실내깊이 500 이상cm),거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/12989_MF_REPR_ATTACH_01_TMB.jpg,치자나무,Gardenia jasminoides,"common gardenia, cape jasmine or cape jessamine",꼭두서니과,아시아,강함,0,초보자,보통,21~25℃,40 ~ 70%,0,토양 표면이 말랐을때 충분히 관수함,0,0,낮음 (잘 견딤),"잎&꽃보기식물,열매보기식물",관목형,"상층목,중층목",일반형,기타 (무늬없음 등),"녹색, 연두색","오렌지색,노랑색",삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",깍지벌레
http://www.nongsaro.go.kr/cms_contents/301/15829_MF_REPR_ATTACH_01_TMB.jpg,칼라데아 마코야나,Calathea makoyana,"brain plant, peacock plant",마란타과,중앙 아메리카,거의 없음,N/A,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,필요함,잎보기식물,풀모양,하층목,일반형,줄무늬,"녹색, 연두색,빨강, 분홍, 자주색",0,"분주,기타","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/14918_MF_REPR_ATTACH_01_TMB.jpg,칼라데아 인시그니스,Calathea insignis,rattle snake plant,마란타과,중앙 아메리카,거의 없음,알려져 있지 않음,경험자,보통,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,잎의 무늬가 선명하여 포인트로 적당하다. 덩이줄기에서 올라온 달걀모양 잎의 앞면에 주맥을 축으로 짙은 녹색 또는 암갈색의 반점이 있다.,필요함,잎보기식물,풀모양,하층목,일반형,줄무늬,"녹색, 연두색,빨강, 분홍, 자주색",0,"분주,기타","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/14917_MF_REPR_ATTACH_01_TMB.jpg,칼라데아 크로카타,Calathea crocata,gold star,마란타과,중앙 아메리카,거의 없음,0,0,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,필요함,잎&꽃보기식물,풀모양,하층목,일반형,기타 (무늬없음 등),"녹색, 연두색,빨강, 분홍, 자주색",0,"분주,기타","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/14914_MF_REPR_ATTACH_01_TMB.jpg,칼라디움,Caladium bicolor (hortulantum) Vent.,"angel's wing, elephant's ears",천남성과,중앙 아메리카,거의 없음,0,전문가,보통,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,특별 관리 요구,잎보기식물,풀모양,"중층목,하층목",일반형,"줄무늬,점무늬,잎 가장자리 무늬","녹색, 연두색,빨강, 분홍, 자주색,여러색 혼합",0,"파종,기타","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,온실가루이"
http://www.nongsaro.go.kr/cms_contents/301/13319_MF_REPR_ATTACH_01_TMB.jpg,칼랑코에,Kalanchoe blossfeldiana,"kalanchoe, flaming katy",돌나물과,마다가스카르,거의 없음,All parts of plant are poisonous if ingested,초보자,0,16~20℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,"깍지벌레, 개각충",누구나 쉽게 키울 수 있음,필요함,꽃보기식물,"풀모양,다육형",하층목,"일반형,건조형",기타 (무늬없음 등),"녹색, 연두색,빨강, 분홍, 자주색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13317_MF_REPR_ATTACH_01_TMB.jpg,커피나무,Coffea arabica,Coffee,꼭두서니과,열대 아시아 및 아프리카,약함,N/A,경험자,보통,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,"온실가루이, 깍지벌레, 개각충",0,필요함,"잎보기식물,열매보기식물",직립형,"상층목,중층목",일반형,기타 (무늬없음 등),"녹색, 연두색",빨강색,"파종,삽목","높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레,온실가루이"
http://www.nongsaro.go.kr/cms_contents/301/13318_MF_REPR_ATTACH_01_TMB.jpg,켄챠야자,Howea forsteriana,"belmore palm, curly palm, kentia palm, paradise palm, thatch leaf palm",야자과,오스트레일리아,거의 없음,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,"깍지벌레, 개각충, 응애",0,필요함,잎보기식물,직립형,"상층목,중층목",일반형,기타 (무늬없음 등),0,0,파종,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13309_MF_REPR_ATTACH_01_TMB.jpg,코르딜리네 레드에지,Cordyline terminalis 'Rededge',red good luck plant,백합과,"동남아시아, 오스트레일이라, 폴리네시아",중간,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),0,0,필요함,잎보기식물,직립형,"상층목,중층목",일반형,잎 가장자리 무늬,"녹색, 연두색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13260_MF_REPR_ATTACH_01_TMB.jpg,크로톤,Codiaeum variegatum,"garden croton, variegated croton",대극과,동남아시아,약함,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,열대성 상록 관목으로 다양한 잎 모양과 잎색에 따른 품종이 많고 빛에 대한 적응성이 강하여 어두운 곳에서도 오래 견딘다.,필요함,잎보기식물,관목형,중층목,일반형,"줄무늬,점무늬,잎 가장자리 무늬,기타 (무늬없음 등)","녹색, 연두색,금색, 노란색,흰색, 크림색,여러색 혼합",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13261_MF_REPR_ATTACH_01_TMB.jpg,크로톤,Codiaeum variegatum var. pictum,Joseph's coat,대극과,동남아시아,약함,0,경험자,보통,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,"Skill Level: Experienced Exposure: Full sun Soil type: Well-drained/light, Moist, Sandy **This is an evergreen shrub found in the tropics and the Far East, where it grows to 3m (10ft) in height. Its main attraction is its glossy foliage which is dark green, laced with veins of yellow, pink, orange and red, and in its native areas it's often used for decorative hedges. In the UK, it can be grown as an attractive houseplant, ideal for a warm room or conservatory. The plant can be a bit tricky to look after as it needs a brightly lit position away from draughts, with a good, constant temperature between 16C to 29C (60F to 85F). It also needs a high level of humidity, so mist it regularly to keep it looking its best. Keep the plant well watered in summer but infrequently in winter. Plants should be given a weak liquid feed every three weeks or so during the summer growing period.",필요함,잎보기식물,관목형,중층목,일반형,"줄무늬,점무늬,잎 가장자리 무늬","녹색, 연두색,금색, 노란색,여러색 혼합",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13257_MF_REPR_ATTACH_01_TMB.jpg,크립탄서스,Cryptanthus spp.,"earth stars, starfish plant",파인애플과,브라질,0,0,0,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,개각충,파인애플과 식물중 지피식물로 건조에 강하여 기르기 쉬운 식물이다.,필요함,잎보기식물,로제트형,0,0,줄무늬,"녹색, 연두색,여러색 혼합",0,분주,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",0
http://www.nongsaro.go.kr/cms_contents/301/13255_MF_REPR_ATTACH_01_TMB.jpg,클레마티스,Clematis florida,clematis,미나리아재비과,중국,약함,0,경험자,빠름,21~25℃,0,2주 1회 정도 복합비료 필요,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),0,꽃피는 시기에는 물이 마르면 안되고 올라갈 지지대가 필요하다. 물과 양분을 충분히 준다.,낮음 (잘 견딤),꽃보기식물,덩굴성,중층목,일반형,기타 (무늬없음 등),"녹색, 연두색",0,삽목,"높은 광도(1,500~10,000 Lux)",발코니 창측 (실내깊이 0~50cm),"응애,온실가루이"
http://www.nongsaro.go.kr/cms_contents/301/12996_MF_REPR_ATTACH_01_TMB.jpg,털달개비,Tradescantia sillamontana,"White Velvet, White Gossamer",닭의장풀과,중앙아메리카,거의 없음,0,경험자,느림,21~25℃,40 ~ 70%,0,토양 표면이 말랐을때 충분히 관수함,0,0,보통 (약간 잘 견딤),잎&꽃보기식물,다육형,하층목,건조형,기타 (무늬없음 등),"녹색, 연두색,은색, 회색",0,삽목,"높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",응애
http://www.nongsaro.go.kr/cms_contents/301/13001_MF_REPR_ATTACH_01_TMB.jpg,털머위,Farfugium japonicum,leopard plant,국화과,"한국남해안, 일본, 대만, 중국",거의 없음,0,0,0,16~20℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,보통 (약간 잘 견딤),잎&꽃보기식물,풀모양,하층목,일반형,기타 (무늬없음 등),"녹색, 연두색",0,"파종,분주","낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레,온실가루이"
http://www.nongsaro.go.kr/cms_contents/301/13002_MF_REPR_ATTACH_01_TMB.jpg,테이블야자,Chamaedorea elegans,"parlour palm, good luck palm, neanthe bella",야자과,멕시코 과테말라,약함,0,초보자,보통,21~25℃,40 ~ 70%,비료를 보통 요구함,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),"개각충, 응애","공기중에 수분을 방출하는 능력이 뛰어나고 벤젠, 포름알데히드등의 화학물질을 제거하는데 좋아 공기정화식물로도 적절하다.",보통 (약간 잘 견딤),잎보기식물,직립형,상층목,일반형,기타 (무늬없음 등),"녹색, 연두색",0,"파종,분주,기타","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 (실내깊이 500 이상cm),거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13003_MF_REPR_ATTACH_01_TMB.jpg,톨미아,Tolmiea menziesii,"piggyback plant, youth an age, mother of thousands",범의귀과,북아메리카의 서해안,거의 없음,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,0,"온실가루이, 개각충, 진딧물",0,필요함,잎보기식물,풀모양,"중층목,하층목",일반형,"점무늬,기타 (무늬없음 등)","녹색, 연두색,흰색, 크림색",0,분주,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","진딧물,응애,온실가루이"
http://www.nongsaro.go.kr/cms_contents/301/13004_MF_REPR_ATTACH_01_TMB.jpg,틸란드시아,Tillandsia cyanea,"blue-flowered torch, pink quill",파인애플과,"페루, 에콰도르",거의 없음,0,경험자,느림,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,화포틑 분홍색으로 각각의 포에서 남보라색 꽃이 차례로 피는데 같은 포에서 3~4장의 꽃잎을 올림,필요함,잎&꽃보기식물,로제트형,하층목,"일반형,건조형",기타 (무늬없음 등),"녹색, 연두색",0,"분주,기타","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)",응애
http://www.nongsaro.go.kr/cms_contents/301/13248_MF_REPR_ATTACH_01_TMB.jpg,파키라,Pachira aquatica,"guiana chestnut,malaba chestnut, provision tree, sava nut, money tree, money plant",물밤나무과,중앙 아메리카,거의 없음,해독작용,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,"외국에서는 Money tree라고 불리우고, 잎과 꽃은 채소처럼 식용하고, 열매는 땅콩맛이 난다.",필요함,잎보기식물,직립형,상층목,일반형,기타 (무늬없음 등),"녹색, 연두색",0,파종,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13247_MF_REPR_ATTACH_01_TMB.jpg,파피오페딜럼,Paphiopedilum hybrids,Lady's slipper,난초과,열대 및 아열대 아시아,약함,0,전문가,느림,21~25℃,70% 이상,0,토양 표면이 말랐을때 충분히 관수함,0,0,필요함,잎&꽃보기식물,풀모양,하층목,"일반형,건조형","점무늬,기타 (무늬없음 등)","녹색, 연두색",0,"분주,기타","중간 광도(800~1,500 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",깍지벌레
http://www.nongsaro.go.kr/cms_contents/301/13245_MF_REPR_ATTACH_01_TMB.jpg,팔레놉시스(호접란),Phalaenopsis spp.,Phalaenopsis,난초과,동남아시아,약함,0,전문가,느림,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,특별 관리 요구,잎&꽃보기식물,"로제트형,다육형",하층목,"일반형,건조형",0,"녹색, 연두색",0,기타,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",깍지벌레
http://www.nongsaro.go.kr/cms_contents/301/13244_MF_REPR_ATTACH_01_TMB.jpg,팔손이나무,Fatsia japonica,"japanese fatsia, formosa rice tree, paper plant, false caster oil plant, fig leaf palm, japanese aralia",두릅나무과,"한국 남해안, 일본",약함,0,초보자,보통,16~20℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,"마치 손가락처럼 7~11열로 깊게 갈라진 큰 잎이 호생하며, 잎 양면에 털이 없고 짙은 녹색으로 광택이 있고 뒷면은 황록색이다.",낮음 (잘 견딤),잎&꽃보기식물,관목형,"상층목,중층목",일반형,기타 (무늬없음 등),"녹색, 연두색",0,"파종,삽목","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13242_MF_REPR_ATTACH_01_TMB.jpg,팬더 고무나무,Ficus panda,Ficus Panda,뽕나무과,0,거의 없음,0,경험자,보통,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,보통 (약간 잘 견딤),잎보기식물,관목형,"상층목,중층목",일반형,기타 (무늬없음 등),"녹색, 연두색",0,"삽목,접목","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13253_MF_REPR_ATTACH_01_TMB.jpg,팻츠헤데라,Fatshedera lizei,"miracle plant, ivy tree, tree-ivy",두릅나무과,칠레,약함,0,초보자,0,16~20℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,"깍지벌레, 개각충, 진딧물, 응애",0,보통 (약간 잘 견딤),잎보기식물,직립형,"상층목,중층목",일반형,기타 (무늬없음 등),"녹색, 연두색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13240_MF_REPR_ATTACH_01_TMB.jpg,페페로미아 오브투시폴리아,Peperomia obtusifolia,"desert privet, pepper face, baby rubber plant",후추과,중앙 아메리카,거의 없음,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,보통 (약간 잘 견딤),잎보기식물,"풀모양,다육형","하층목,지피식물",일반형,"잎 가장자리 무늬,기타 (무늬없음 등)","녹색, 연두색,은색, 회색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13216_MF_REPR_ATTACH_01_TMB.jpg,페페로미아 클루시폴리아,Peperomia clusiifolia,red edge peperomia,후추과,중앙 아메리카,약함,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,보통 (약간 잘 견딤),잎보기식물,"풀모양,다육형",하층목,일반형,"잎 가장자리 무늬,기타 (무늬없음 등)","녹색, 연두색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13215_MF_REPR_ATTACH_01_TMB.jpg,페페로미아 푸테올라타,Peperomia puteolata,Parallel Peperomia,후추과,중앙 아메리카,약함,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,필요함,잎보기식물,"풀모양,다육형",하층목,일반형,줄무늬,"녹색, 연두색,흰색, 크림색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13214_MF_REPR_ATTACH_01_TMB.jpg,포인세티아,Euphorbia pulcherrima,"poinsettia, christmas flower, painted leaf, lobster plant",대극과,멕시코,거의 없음,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),0,추위에 약한 식물로 온도가 낮으면 잎이 덜어진다. 잎에서 나오는 흰색 즙액은 피부나 눈에 염증을 일으킬 수 있으므로 조심한다.,필요함,잎&꽃보기식물,관목형,"상층목,중층목",일반형,기타 (무늬없음 등),"녹색, 연두색",0,삽목,"높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레,온실가루이"
http://www.nongsaro.go.kr/cms_contents/301/13213_MF_REPR_ATTACH_01_TMB.jpg,폴리시아스,Polyscias balfouriana 'Marginata',"dinner plate aralia, balfour aralia",두릅나무과,뉴칼레도니아,거의 없음,0,경험자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,풍성하고 섬세한 잎과 부드럽게 늘어뜨려진 가지에 매력이 있어 인기가 있음,필요함,잎보기식물,관목형,"상층목,중층목",일반형,잎 가장자리 무늬,"녹색, 연두색,흰색, 크림색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13212_MF_REPR_ATTACH_01_TMB.jpg,푸밀라고무나무,Ficus pumila,creeping fig,뽕나무과,"한국, 일본, 중국남부",거의 없음,0,0,0,21~25℃,40 ~ 70%,비료를 보통 요구함,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),0,0,필요함,잎보기식물,덩굴성,지피식물,일반형,기타 (무늬없음 등),"녹색, 연두색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레,온실가루이"
http://www.nongsaro.go.kr/cms_contents/301/13211_MF_REPR_ATTACH_01_TMB.jpg,프테리스,Pteris cretica,Cretan brake,고사리과,"한국, 일본, 중국,동남아시아",0,0,초보자,0,21~25℃,70% 이상,비료를 보통 요구함,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),0,긴 잎의 중앙에 흰 무늬가 있는 관엽식물이고 잎은 우상복엽으로 1-3쌍이고 길이는 비교적 짧으며 모양과 색깔 무늬가 다양하고 아름답다,보통 (약간 잘 견딤),잎보기식물,풀모양,하층목,일반형,"줄무늬,기타 (무늬없음 등)","녹색, 연두색,흰색, 크림색",0,"파종,분주,기타","낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 (실내깊이 500 이상cm),거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13209_MF_REPR_ATTACH_01_TMB.jpg,피라칸사,Pyracantha coccinea,"firethorn, scarlet firethorn",장미과,0,강함,0,경험자,빠름,16~20℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,낮음 (잘 견딤),"잎&꽃보기식물,열매보기식물",관목형,"상층목,중층목",일반형,"잎 가장자리 무늬,기타 (무늬없음 등)","녹색, 연두색,흰색, 크림색","빨강색,오렌지색,노랑색",삽목,"높은 광도(1,500~10,000 Lux)","발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
